dataset,pipeline,subject,metric,n_conditions,slope_per_100pct_dropout,slope_per_10pct_dropout,intercept,r_value,p_value_subject_slope
PhysionetMotorImagery,riemann_lr,27,roc_auc,5,-0.22418918918918934,-0.022418918918918937,0.6351216216216217,-0.9353293061330766,0.01954955036875946
PhysionetMotorImagery,riemann_lr,27,balanced_accuracy,5,-0.13405405405405396,-0.013405405405405397,0.5483918918918919,-0.8969045957403448,0.03911651816401631
PhysionetMotorImagery,riemann_lr,27,brier_score,5,0.3255158341519761,0.032551583415197614,0.25807999500805306,0.9805078742871002,0.0032572326520028208
PhysionetMotorImagery,riemann_lr,27,ece,5,0.22145357451326134,0.022145357451326134,0.3066806220391055,0.9516981380091335,0.012650503990052872
PhysionetMotorImagery,riemann_lr,28,roc_auc,5,0.20135135135135152,0.02013513513513515,0.34970270270270265,0.8974438174088702,0.038813281327900684
PhysionetMotorImagery,riemann_lr,28,balanced_accuracy,5,0.19060810810810805,0.019060810810810805,0.41846621621621616,0.8649226242548528,0.05837227557244236
PhysionetMotorImagery,riemann_lr,28,brier_score,5,0.12699317704669477,0.012699317704669477,0.3109333246996861,0.9353121629371159,0.019557272922197055
PhysionetMotorImagery,riemann_lr,28,ece,5,0.052811809551914814,0.005281180955191481,0.3077150444856545,0.5063065403014917,0.38406296383511723
PhysionetMotorImagery,riemann_lr,29,roc_auc,5,-0.44729729729729717,-0.04472972972972972,0.9844054054054053,-0.9945250801169696,0.0004858962301454303
PhysionetMotorImagery,riemann_lr,29,balanced_accuracy,5,-0.7512837837837837,-0.07512837837837838,0.8681824324324324,-0.9014378312054752,0.036590813397856026
PhysionetMotorImagery,riemann_lr,29,brier_score,5,0.5736833305842562,0.057368333058425626,0.10253320792625964,0.9935365516549862,0.0006231732132315842
PhysionetMotorImagery,riemann_lr,29,ece,5,0.34769032049480897,0.0347690320494809,0.23979638167082273,0.9972496125369076,0.00017307941725083268
PhysionetMotorImagery,riemann_lr,30,roc_auc,5,-0.19418918918918918,-0.01941891891891892,0.4631216216216216,-0.9679096408944882,0.006867428064979394
PhysionetMotorImagery,riemann_lr,30,balanced_accuracy,5,0.16898648648648645,0.016898648648648647,0.42772297297297296,0.6720448773677362,0.2140145758959668
PhysionetMotorImagery,riemann_lr,30,brier_score,5,0.1493283567448479,0.014932835674484791,0.3053567318104786,0.9816164914624552,0.002983838052992885
PhysionetMotorImagery,riemann_lr,30,ece,5,0.12835831059394823,0.012835831059394823,0.31594892015080545,0.8576441750041025,0.063081019410844
PhysionetMotorImagery,riemann_lr,31,roc_auc,5,-0.25351351351351353,-0.025351351351351355,0.7929729729729731,-0.8676564231215893,0.05663348717740731
PhysionetMotorImagery,riemann_lr,31,balanced_accuracy,5,-0.321081081081081,-0.0321081081081081,0.6568378378378378,-0.6810391016122654,0.20558151910780975
PhysionetMotorImagery,riemann_lr,31,brier_score,5,0.2726417100771277,0.027264171007712768,0.22633460095669355,0.8635637081799546,0.05924270659901378
PhysionetMotorImagery,riemann_lr,31,ece,5,0.1741797690908401,0.01741797690908401,0.28616177871930903,0.6478667934437351,0.23714133201406373
PhysionetMotorImagery,riemann_lr,32,roc_auc,5,-0.5527027027027025,-0.055270270270270254,0.9695945945945946,-0.9975876811698605,0.00014217679071613348
PhysionetMotorImagery,riemann_lr,32,balanced_accuracy,5,-0.5547297297297297,-0.05547297297297297,0.7710405405405406,-0.8514988668016339,0.06714443194912015
PhysionetMotorImagery,riemann_lr,32,brier_score,5,0.33668905182027836,0.033668905182027836,0.1665144438297465,0.9476577566271556,0.01426175200399292
PhysionetMotorImagery,riemann_lr,32,ece,5,0.03690936265039388,0.003690936265039388,0.2942920609825029,0.43127249280465224,0.4684185984695392
PhysionetMotorImagery,riemann_lr,33,roc_auc,5,-0.36635135135135155,-0.03663513513513516,0.6917972972972973,-0.9333695167018153,0.0204387555711097
PhysionetMotorImagery,riemann_lr,33,balanced_accuracy,5,-0.2656756756756757,-0.02656756756756757,0.6081486486486486,-0.8299736563781266,0.08198033952659817
PhysionetMotorImagery,riemann_lr,33,brier_score,5,0.27224856875910386,0.027224856875910388,0.23835571408662798,0.9417201065979678,0.016740889626190133
