condition,stressor,montage,dropout_fraction,metric,metric_role,n_subjects,clean_mean,condition_mean,mean_delta_condition_minus_clean,delta_ci_low,delta_ci_high,median_delta_condition_minus_clean,median_delta_ci_low,median_delta_ci_high,delta_sd,cohens_dz,t_statistic,t_p_value,wilcoxon_statistic,wilcoxon_p_value,sign_test_p_value,shapiro_p_value_delta,n_worse_than_clean,pct_worse_than_clean,n_better_than_clean,pct_better_than_clean,t_p_value_bh_fdr,wilcoxon_p_value_bh_fdr,sign_test_p_value_bh_fdr
reduced_montage_motor_core,reduced_montage,motor_core,0.0,balanced_accuracy,secondary,9,0.821784345922277,0.7076628352490422,-0.11412151067323478,-0.15782214783976756,-0.07042087350670201,-0.10049261083743843,-0.1184729064039407,-0.08029556650246295,0.05685241821476222,-2.007329050492388,-6.021987151477164,0.0003155751784325596,0.0,0.00390625,0.00390625,0.0018237438965559823,9,1.0,0,0.0,0.0005488263972740167,0.0048828125,0.0048828125
reduced_montage_motor_core,reduced_montage,motor_core,0.0,brier_score,calibration,9,0.12506066864757243,0.1831825691835415,0.05812190053596909,0.03480616847147915,0.08143763260045903,0.0656320368306057,0.03163931374328449,0.0781286218022495,0.030332641267044796,1.9161503287587494,5.748450986276247,0.0004297590267602661,0.0,0.00390625,0.00390625,0.6144404725815629,9,1.0,0,0.0,0.0006808694397840613,0.0048828125,0.0048828125
reduced_montage_motor_core,reduced_montage,motor_core,0.0,ece,calibration,9,0.11622190048256657,0.12093568371678222,0.004713783234215636,-0.03171482701823615,0.041142393486667414,0.014435998086472016,-0.02167193435641729,0.036167054854869596,0.04739186243813025,0.0994639795042756,0.2983919385128268,0.7730074106148626,19.0,0.734375,0.5078125,0.5377060421514294,6,0.6666666666666666,3,0.3333333333333333,0.7730074106148626,0.734375,0.5345394736842105
reduced_montage_motor_extended,reduced_montage,motor_extended,0.0,roc_auc,primary,9,0.8775994186814637,0.8281911179057434,-0.04940830077572048,-0.0866903181100547,-0.01212628344138627,-0.030057754374044454,-0.07871581450653986,-0.013555291319857332,0.048502103832133915,-1.0186836626040578,-3.0560509878121733,0.015676305887991945,0.0,0.00390625,0.00390625,0.12490017935214726,9,1.0,0,0.0,0.01900158289453569,0.0048828125,0.0048828125
reduced_montage_motor_extended,reduced_montage,motor_extended,0.0,balanced_accuracy,secondary,9,0.821784345922277,0.7642036124794747,-0.057580733442802394,-0.0910480182884538,-0.02411344859715099,-0.05233990147783241,-0.07315270935960583,-0.031280788177339924,0.043539321115772835,-1.3224995697496722,-3.967498709249017,0.0041333831011585425,0.0,0.00390625,0.00390625,0.4114215192642995,9,1.0,0,0.0,0.00533339754988199,0.0048828125,0.0048828125
reduced_montage_motor_extended,reduced_montage,motor_extended,0.0,brier_score,calibration,9,0.12506066864757243,0.1486455148236948,0.02358484617612235,0.007242503982033341,0.03992718837021136,0.01760753412144822,0.013026509816194,0.01903445633528411,0.021260597860084208,1.109321870030843,3.3279656100925283,0.010415876003745932,0.0,0.00390625,0.00390625,0.00019463158614138487,9,1.0,0,0.0,0.013019845004682415,0.0048828125,0.0048828125
reduced_montage_motor_extended,reduced_montage,motor_extended,0.0,ece,calibration,9,0.11622190048256657,0.12086104196306698,0.0046391414805004045,-0.01287564587710654,0.02215392883810735,0.006710825763165701,-0.004326036401605504,0.017454741368251814,0.02278589238877004,0.20359709426113115,0.6107912827833935,0.5582877418617467,15.0,0.42578125,0.5078125,0.37961800204553736,6,0.6666666666666666,3,0.3333333333333333,0.572602812165894,0.44819078947368424,0.5345394736842105
region_dropout_left_motor_strip_0.318182,region_dropout,all_channels,0.3181818181818182,roc_auc,primary,9,0.8775994186814637,0.7805739576845404,-0.0970254609969235,-0.1349569140656065,-0.059094007928240475,-0.10809410565653133,-0.1311109223713266,-0.09038559537964996,0.04934698835480367,-1.9661880943840533,-5.89856428315216,0.00036233134831024986,1.0,0.0078125,0.0390625,0.2515960443297506,8,0.8888888888888888,1,0.1111111111111111,0.0006038855805170832,0.00946969696969697,0.044642857142857144
region_dropout_left_motor_strip_0.318182,region_dropout,all_channels,0.3181818181818182,balanced_accuracy,secondary,9,0.821784345922277,0.5014778325123153,-0.3203065134099617,-0.42054638153014584,-0.22006664528977754,-0.3610837438423645,-0.3857142857142858,-0.24334975369458123,0.13040722684303763,-2.4562021688835776,-7.368606506650732,7.852249930892036e-05,0.0,0.00390625,0.00390625,0.49613978404539194,9,1.0,0,0.0,0.00018475882190334203,0.0048828125,0.0048828125
region_dropout_left_motor_strip_0.318182,region_dropout,all_channels,0.3181818181818182,brier_score,calibration,9,0.12506066864757243,0.4732774256126587,0.34821675696508625,0.27026126876761586,0.42617224516255664,0.3587653059111336,0.2744060948136142,0.4122438354317501,0.1014163248981795,3.4335375228267315,10.300612568480195,6.801331714647917e-06,0.0,0.00390625,0.00390625,0.6505373998532603,9,1.0,0,0.0,2.7205326858591667e-05,0.0048828125,0.0048828125
region_dropout_left_motor_strip_0.318182,region_dropout,all_channels,0.3181818181818182,ece,calibration,9,0.11622190048256657,0.47333583989287153,0.3571139394103049,0.31667314004560315,0.39755473877500663,0.37781397727647953,0.32220145044381365,0.3819921506634386,0.05261152668460577,6.787750934336546,20.363252803009637,3.5363867890358417e-08,0.0,0.00390625,0.00390625,0.4069306109659961,9,1.0,0,0.0,3.5363867890358415e-07,0.0048828125,0.0048828125
region_dropout_midline_motor_strip_0.136364,region_dropout,all_channels,0.1363636363636363,roc_auc,primary,9,0.8775994186814637,0.8561180001132438,-0.02148141856821993,-0.04415071048256883,0.0011878733461289613,-0.012162391710548781,-0.03580771190759291,-0.0029726516052319685,0.029491653854742762,-0.7283897564383407,-2.185169269315022,0.060373976756303974,4.0,0.02734375,0.0390625,0.025279515841738116,8,0.8888888888888888,1,0.1111111111111111,0.07102820794859291,0.03125,0.044642857142857144
region_dropout_midline_motor_strip_0.136364,region_dropout,all_channels,0.1363636363636363,balanced_accuracy,secondary,9,0.821784345922277,0.6230842911877396,-0.1987000547345375,-0.2691767851345993,-0.1282233243344757,-0.1669950738916256,-0.24630541871921174,-0.12413793103448278,0.0916868222274311,-2.167160448004816,-6.501481344014448,0.00018781060964867964,0.0,0.00390625,0.00390625,0.15669595614599996,9,1.0,0,0.0,0.00037562121929735927,0.0048828125,0.0048828125
region_dropout_midline_motor_strip_0.136364,region_dropout,all_channels,0.1363636363636363,brier_score,calibration,9,0.12506066864757243,0.30531685096946426,0.18025618232189178,0.1076229144756103,0.25288945016817327,0.17282885202582038,0.0903726632098422,0.2597821092534291,0.09449237328429697,1.9076267857042735,5.722880357112821,0.0004425651358596399,0.0,0.00390625,0.00390625,0.178269833101253,9,1.0,0,0.0,0.0006808694397840613,0.0048828125,0.0048828125
region_dropout_midline_motor_strip_0.136364,region_dropout,all_channels,0.1363636363636363,ece,calibration,9,0.11622190048256657,0.33394715302184,0.2177252525392734,0.1387257408057569,0.29672476427278993,0.1825800129865191,0.1224597706970789,0.3395572174935681,0.1027745490922836,2.118474412802074,6.355423238406221,0.00021933236726921402,0.0,0.00390625,0.00390625,0.07084780121110533,9,1.0,0,0.0,0.00041777593765564573,0.0048828125,0.0048828125
region_dropout_right_motor_strip_0.318182,region_dropout,all_channels,0.3181818181818182,roc_auc,primary,9,0.8775994186814637,0.711828322292056,-0.16577109638940785,-0.23623342719152343,-0.09530876558729226,-0.1474265330388992,-0.18668252080856107,-0.11264650925768649,0.09166808904600306,-1.8083839001619926,-5.425151700485978,0.0006269440744177174,0.0,0.00390625,0.00390625,0.13120614685623377,9,1.0,0,0.0,0.0009288060361743961,0.0048828125,0.0048828125
region_dropout_right_motor_strip_0.318182,region_dropout,all_channels,0.3181818181818182,balanced_accuracy,secondary,9,0.821784345922277,0.504912424740011,-0.316871921182266,-0.4168726402593013,-0.21687120210523064,-0.35763546798029555,-0.3857142857142858,-0.2532019704433497,0.13009610548878953,-2.435675687536788,-7.307027062610365,8.331988248772206e-05,0.0,0.00390625,0.00390625,0.34800162749430075,9,1.0,0,0.0,0.00018515529441716014,0.0048828125,0.0048828125
region_dropout_right_motor_strip_0.318182,region_dropout,all_channels,0.3181818181818182,brier_score,calibration,9,0.12506066864757243,0.442892248109823,0.31783157946225055,0.20984947582410624,0.42581368310039486,0.3569665164906932,0.18297670948582107,0.4110124932978143,0.14047950130226103,2.2624765643094933,6.787429692928481,0.00013960270387332926,0.0,0.00390625,0.00390625,0.20231252721513354,9,1.0,0,0.0,0.000293900429207009,0.0048828125,0.0048828125
region_dropout_right_motor_strip_0.318182,region_dropout,all_channels,0.3181818181818182,ece,calibration,9,0.11622190048256657,0.42937487736788005,0.3131529768853135,0.23115352626795144,0.3951524275026756,0.3644907435070248,0.2002909129957307,0.3814870655946949,0.10667732468324756,2.935515844769686,8.806547534309058,2.1734916667495374e-05,0.0,0.00390625,0.00390625,0.04914248207470185,9,1.0,0,0.0,7.244972222498458e-05,0.0048828125,0.0048828125
