subject,condition,roc_auc_csp,roc_auc_riemann,clean_auc_csp,clean_auc_riemann,change_csp,change_riemann,difference_in_degradation_csp_minus_riemann
52,dropout_0.5,0.518,0.631,0.77,0.9,-0.252,-0.269,0.017000000000000015
52,motor_core,0.85,0.8699999999999999,0.77,0.9,0.07999999999999996,-0.030000000000000138,0.1100000000000001
52,motor_extended,0.86,0.9,0.77,0.9,0.08999999999999997,0.0,0.08999999999999997
52,region_midline_motor_strip,0.77,0.89,0.77,0.9,0.0,-0.010000000000000009,0.010000000000000009
52,region_left_motor_strip,0.6599999999999999,0.8099999999999999,0.77,0.9,-0.1100000000000001,-0.09000000000000008,-0.020000000000000018
52,region_right_motor_strip,0.61,0.8,0.77,0.9,-0.16000000000000003,-0.09999999999999998,-0.06000000000000005
53,dropout_0.1,0.645,0.879,0.82,0.93,-0.17499999999999993,-0.051000000000000045,-0.12399999999999989
53,dropout_0.2,0.575,0.846,0.82,0.93,-0.245,-0.08400000000000007,-0.16099999999999992
53,dropout_0.3,0.5125,0.8340000000000001,0.82,0.93,-0.3075,-0.09599999999999997,-0.21150000000000002
53,dropout_0.5,0.478,0.762,0.82,0.93,-0.34199999999999997,-0.16800000000000004,-0.17399999999999993
53,motor_core,0.54,0.52,0.82,0.93,-0.2799999999999999,-0.41000000000000003,0.13000000000000012
53,motor_extended,0.6199999999999999,0.6900000000000001,0.82,0.93,-0.20000000000000007,-0.24,0.039999999999999925
53,region_midline_motor_strip,0.65,0.94,0.82,0.93,-0.16999999999999993,0.009999999999999898,-0.17999999999999983
53,region_left_motor_strip,0.8800000000000001,0.93,0.82,0.93,0.060000000000000164,0.0,0.060000000000000164
53,region_right_motor_strip,0.8,0.91,0.82,0.93,-0.019999999999999907,-0.020000000000000018,1.1102230246251565e-16
54,dropout_0.1,0.5870000000000001,0.812,0.8,0.9,-0.21299999999999997,-0.08799999999999997,-0.125
54,dropout_0.2,0.5045000000000001,0.778,0.8,0.9,-0.2955,-0.122,-0.1735
54,dropout_0.3,0.522,0.777,0.8,0.9,-0.278,-0.123,-0.15500000000000003
54,dropout_0.5,0.473,0.747,0.8,0.9,-0.32700000000000007,-0.15300000000000002,-0.17400000000000004
54,motor_core,0.9,0.8800000000000001,0.8,0.9,0.09999999999999998,-0.019999999999999907,0.11999999999999988
54,motor_extended,0.79,0.82,0.8,0.9,-0.010000000000000009,-0.08000000000000007,0.07000000000000006
54,region_midline_motor_strip,0.75,0.8699999999999999,0.8,0.9,-0.050000000000000044,-0.030000000000000138,-0.019999999999999907
54,region_left_motor_strip,0.72,0.8800000000000001,0.8,0.9,-0.08000000000000007,-0.019999999999999907,-0.060000000000000164
54,region_right_motor_strip,0.75,0.82,0.8,0.9,-0.050000000000000044,-0.08000000000000007,0.030000000000000027
55,dropout_0.1,0.8320000000000001,0.966,0.96,1.0,-0.1279999999999999,-0.03400000000000003,-0.09399999999999986
55,dropout_0.2,0.794,0.907,0.96,1.0,-0.16599999999999993,-0.09299999999999997,-0.07299999999999995
55,dropout_0.3,0.74,0.857,0.96,1.0,-0.21999999999999997,-0.14300000000000002,-0.07699999999999996
55,dropout_0.5,0.677,0.7609999999999999,0.96,1.0,-0.2829999999999999,-0.2390000000000001,-0.04399999999999982
55,motor_core,0.97,0.96,0.96,1.0,0.010000000000000009,-0.040000000000000036,0.050000000000000044
55,motor_extended,0.98,0.96,0.96,1.0,0.020000000000000018,-0.040000000000000036,0.06000000000000005
55,region_midline_motor_strip,0.92,1.0,0.96,1.0,-0.039999999999999925,0.0,-0.039999999999999925
55,region_left_motor_strip,0.9,0.99,0.96,1.0,-0.05999999999999994,-0.010000000000000009,-0.04999999999999993
55,region_right_motor_strip,0.86,0.97,0.96,1.0,-0.09999999999999998,-0.030000000000000027,-0.06999999999999995
56,dropout_0.1,0.691,0.968,0.99,0.99,-0.29900000000000004,-0.02200000000000002,-0.277
56,dropout_0.2,0.6355,0.94,0.99,0.99,-0.35450000000000004,-0.050000000000000044,-0.3045
56,dropout_0.3,0.6385000000000001,0.94,0.99,0.99,-0.3514999999999999,-0.050000000000000044,-0.3014999999999999
56,dropout_0.5,0.581,0.901,0.99,0.99,-0.40900000000000003,-0.08899999999999997,-0.32000000000000006
56,motor_core,0.8300000000000001,0.8400000000000001,0.99,0.99,-0.15999999999999992,-0.1499999999999999,-0.010000000000000009
56,motor_extended,0.94,0.93,0.99,0.99,-0.050000000000000044,-0.05999999999999994,0.009999999999999898
56,region_midline_motor_strip,0.89,0.99,0.99,0.99,-0.09999999999999998,0.0,-0.09999999999999998
56,region_left_motor_strip,0.85,0.99,0.99,0.99,-0.14,0.0,-0.14
56,region_right_motor_strip,0.98,0.99,0.99,0.99,-0.010000000000000009,0.0,-0.010000000000000009
57,dropout_0.1,0.485,0.415,0.38,0.51,0.10499999999999998,-0.09500000000000003,0.2
57,dropout_0.2,0.4715,0.402,0.38,0.51,0.09149999999999997,-0.10799999999999998,0.19949999999999996
57,dropout_0.3,0.4755,0.3719999999999999,0.38,0.51,0.09549999999999997,-0.13800000000000012,0.2335000000000001
57,dropout_0.5,0.5235,0.368,0.38,0.51,0.14349999999999996,-0.14200000000000002,0.2855
57,motor_core,0.67,0.65,0.38,0.51,0.29000000000000004,0.14,0.15000000000000002
57,motor_extended,0.73,0.71,0.38,0.51,0.35,0.19999999999999996,0.15000000000000002
57,region_midline_motor_strip,0.53,0.5,0.38,0.51,0.15000000000000002,-0.010000000000000009,0.16000000000000003
57,region_left_motor_strip,0.4399999999999999,0.51,0.38,0.51,0.05999999999999989,0.0,0.05999999999999989
57,region_right_motor_strip,0.2499999999999999,0.3899999999999999,0.38,0.51,-0.13000000000000012,-0.1200000000000001,-0.010000000000000009
58,dropout_0.1,0.478,0.446,0.4899999999999999,0.48,-0.0119999999999999,-0.033999999999999975,0.022000000000000075
58,dropout_0.2,0.494,0.456,0.4899999999999999,0.48,0.004000000000000115,-0.023999999999999966,0.02800000000000008
58,dropout_0.3,0.504,0.451,0.4899999999999999,0.48,0.014000000000000123,-0.02899999999999997,0.043000000000000094
58,dropout_0.5,0.4885,0.449,0.4899999999999999,0.48,-0.0014999999999998903,-0.030999999999999972,0.02950000000000008
58,motor_core,0.4899999999999999,0.5,0.4899999999999999,0.48,0.0,0.020000000000000018,-0.020000000000000018
58,motor_extended,0.67,0.57,0.4899999999999999,0.48,0.18000000000000016,0.08999999999999997,0.09000000000000019
58,region_midline_motor_strip,0.5900000000000001,0.45,0.4899999999999999,0.48,0.1000000000000002,-0.02999999999999997,0.13000000000000017
58,region_left_motor_strip,0.445,0.54,0.4899999999999999,0.48,-0.04499999999999987,0.06000000000000005,-0.10499999999999993
58,region_right_motor_strip,0.49,0.4599999999999999,0.4899999999999999,0.48,1.1102230246251565e-16,-0.020000000000000073,0.020000000000000184
59,dropout_0.1,0.488,0.44,0.44,0.4799999999999998,0.04799999999999999,-0.039999999999999813,0.0879999999999998
59,dropout_0.2,0.496,0.395,0.44,0.4799999999999998,0.055999999999999994,-0.0849999999999998,0.1409999999999998
59,dropout_0.3,0.476,0.407,0.44,0.4799999999999998,0.035999999999999976,-0.07299999999999984,0.10899999999999982
59,dropout_0.5,0.537,0.482,0.44,0.4799999999999998,0.09700000000000003,0.0020000000000001683,0.09499999999999986
59,motor_core,0.54,0.5299999999999999,0.44,0.4799999999999998,0.10000000000000003,0.0500000000000001,0.04999999999999993
59,motor_extended,0.5599999999999999,0.45,0.44,0.4799999999999998,0.11999999999999994,-0.029999999999999805,0.14999999999999974
59,region_midline_motor_strip,0.61,0.49,0.44,0.4799999999999998,0.16999999999999998,0.010000000000000175,0.1599999999999998
59,region_left_motor_strip,0.42,0.43,0.44,0.4799999999999998,-0.020000000000000018,-0.04999999999999982,0.029999999999999805
59,region_right_motor_strip,0.53,0.5,0.44,0.4799999999999998,0.09000000000000002,0.020000000000000184,0.06999999999999984
60,dropout_0.1,0.858,0.926,0.91,0.94,-0.052000000000000046,-0.013999999999999901,-0.038000000000000145
60,dropout_0.2,0.84,0.902,0.91,0.94,-0.07000000000000006,-0.03799999999999992,-0.03200000000000014
60,dropout_0.3,0.794,0.878,0.91,0.94,-0.11599999999999999,-0.061999999999999944,-0.05400000000000005
60,dropout_0.5,0.742,0.812,0.91,0.94,-0.16800000000000004,-0.1279999999999999,-0.04000000000000015
60,motor_core,0.96,0.94,0.91,0.94,0.04999999999999993,0.0,0.04999999999999993
60,motor_extended,0.96,0.95,0.91,0.94,0.04999999999999993,0.010000000000000009,0.039999999999999925
60,region_midline_motor_strip,0.89,0.94,0.91,0.94,-0.020000000000000018,0.0,-0.020000000000000018
60,region_left_motor_strip,0.6599999999999999,0.76,0.91,0.94,-0.2500000000000001,-0.17999999999999994,-0.07000000000000017
60,region_right_motor_strip,0.8800000000000001,0.93,0.91,0.94,-0.029999999999999916,-0.009999999999999898,-0.020000000000000018
61,dropout_0.1,0.5489999999999999,0.6759999999999999,0.64,0.6799999999999999,-0.09100000000000008,-0.0040000000000000036,-0.08700000000000008
61,dropout_0.2,0.526,0.698,0.64,0.6799999999999999,-0.11399999999999999,0.018000000000000016,-0.132
61,dropout_0.3,0.5539999999999999,0.649,0.64,0.6799999999999999,-0.08600000000000008,-0.030999999999999917,-0.05500000000000016
61,dropout_0.5,0.511,0.594,0.64,0.6799999999999999,-0.129,-0.08599999999999997,-0.04300000000000004
61,motor_core,0.82,0.85,0.64,0.6799999999999999,0.17999999999999994,0.17000000000000004,0.009999999999999898
61,motor_extended,0.8400000000000001,0.76,0.64,0.6799999999999999,0.20000000000000007,0.08000000000000007,0.12
61,region_midline_motor_strip,0.62,0.71,0.64,0.6799999999999999,-0.020000000000000018,0.030000000000000027,-0.050000000000000044
61,region_left_motor_strip,0.5700000000000001,0.6199999999999999,0.64,0.6799999999999999,-0.06999999999999995,-0.06000000000000005,-0.009999999999999898
61,region_right_motor_strip,0.49,0.69,0.64,0.6799999999999999,-0.15000000000000002,0.010000000000000009,-0.16000000000000003
62,dropout_0.1,0.7709999999999999,0.937,0.86,0.95,-0.08900000000000008,-0.0129999999999999,-0.07600000000000018
62,dropout_0.2,0.7454999999999999,0.887,0.86,0.95,-0.11450000000000005,-0.06299999999999994,-0.0515000000000001
62,dropout_0.3,0.6925,0.855,0.86,0.95,-0.16749999999999998,-0.09499999999999997,-0.07250000000000001
62,dropout_0.5,0.638,0.794,0.86,0.95,-0.22199999999999998,-0.15599999999999992,-0.06600000000000006
62,motor_core,0.97,0.98,0.86,0.95,0.10999999999999999,0.030000000000000027,0.07999999999999996
62,motor_extended,0.99,0.99,0.86,0.95,0.13,0.040000000000000036,0.08999999999999997
62,region_midline_motor_strip,0.77,0.94,0.86,0.95,-0.08999999999999997,-0.010000000000000009,-0.07999999999999996
62,region_left_motor_strip,0.8,0.8800000000000001,0.86,0.95,-0.05999999999999994,-0.06999999999999984,0.009999999999999898
62,region_right_motor_strip,0.7899999999999999,0.93,0.86,0.95,-0.07000000000000006,-0.019999999999999907,-0.050000000000000155
63,dropout_0.1,0.5405,0.488,0.6599999999999999,0.45,-0.11949999999999994,0.03799999999999998,-0.15749999999999992
63,dropout_0.2,0.47,0.508,0.6599999999999999,0.45,-0.18999999999999995,0.057999999999999996,-0.24799999999999994
63,dropout_0.3,0.507,0.504,0.6599999999999999,0.45,-0.1529999999999999,0.05399999999999999,-0.2069999999999999
63,dropout_0.5,0.509,0.536,0.6599999999999999,0.45,-0.1509999999999999,0.08600000000000002,-0.23699999999999993
63,motor_core,0.48,0.37,0.6599999999999999,0.45,-0.17999999999999994,-0.08000000000000002,-0.09999999999999992
63,motor_extended,0.5199999999999999,0.51,0.6599999999999999,0.45,-0.14,0.06,-0.2
63,region_midline_motor_strip,0.525,0.4899999999999999,0.6599999999999999,0.45,-0.1349999999999999,0.03999999999999987,-0.17499999999999977
63,region_left_motor_strip,0.77,0.52,0.6599999999999999,0.45,0.1100000000000001,0.07,0.04000000000000009
63,region_right_motor_strip,0.47,0.44,0.6599999999999999,0.45,-0.18999999999999995,-0.010000000000000009,-0.17999999999999994
64,dropout_0.1,0.5205,0.516,0.48,0.51,0.04049999999999998,0.006000000000000005,0.034499999999999975
64,dropout_0.2,0.5345,0.477,0.48,0.51,0.05449999999999999,-0.03300000000000003,0.08750000000000002
64,dropout_0.3,0.483,0.4589999999999999,0.48,0.51,0.0030000000000000027,-0.0510000000000001,0.054000000000000103
64,dropout_0.5,0.5215,0.516,0.48,0.51,0.04149999999999998,0.006000000000000005,0.035499999999999976
64,motor_core,0.5700000000000001,0.53,0.48,0.51,0.09000000000000008,0.020000000000000018,0.07000000000000006
64,motor_extended,0.76,0.76,0.48,0.51,0.28,0.25,0.030000000000000027
64,region_midline_motor_strip,0.53,0.4699999999999999,0.48,0.51,0.050000000000000044,-0.04000000000000009,0.09000000000000014
64,region_left_motor_strip,0.48,0.4199999999999999,0.48,0.51,0.0,-0.09000000000000014,0.09000000000000014
64,region_right_motor_strip,0.5700000000000001,0.4899999999999999,0.48,0.51,0.09000000000000008,-0.02000000000000013,0.11000000000000021
65,dropout_0.1,0.595,0.535,0.61,0.5900000000000001,-0.015000000000000013,-0.05500000000000005,0.040000000000000036
65,dropout_0.2,0.606,0.5,0.61,0.5900000000000001,-0.0040000000000000036,-0.09000000000000008,0.08600000000000008
65,dropout_0.3,0.552,0.495,0.61,0.5900000000000001,-0.05799999999999994,-0.09500000000000008,0.037000000000000144
65,dropout_0.5,0.5619999999999999,0.424,0.61,0.5900000000000001,-0.04800000000000004,-0.1660000000000001,0.11800000000000005
65,motor_core,0.6799999999999999,0.6199999999999999,0.61,0.5900000000000001,0.06999999999999995,0.029999999999999805,0.04000000000000015
65,motor_extended,0.64,0.61,0.61,0.5900000000000001,0.030000000000000027,0.019999999999999907,0.01000000000000012
65,region_midline_motor_strip,0.61,0.52,0.61,0.5900000000000001,0.0,-0.07000000000000006,0.07000000000000006
65,region_left_motor_strip,0.43,0.53,0.61,0.5900000000000001,-0.18,-0.06000000000000005,-0.11999999999999994
65,region_right_motor_strip,0.44,0.52,0.61,0.5900000000000001,-0.16999999999999998,-0.07000000000000006,-0.09999999999999992
66,dropout_0.1,0.55,0.518,0.54,0.5900000000000001,0.010000000000000009,-0.07200000000000006,0.08200000000000007
66,dropout_0.2,0.531,0.469,0.54,0.5900000000000001,-0.009000000000000008,-0.12100000000000011,0.1120000000000001
66,dropout_0.3,0.451,0.4589999999999999,0.54,0.5900000000000001,-0.08900000000000002,-0.13100000000000017,0.04200000000000015
66,dropout_0.5,0.472,0.3779999999999999,0.54,0.5900000000000001,-0.06800000000000006,-0.2120000000000002,0.14400000000000013
66,motor_core,0.6100000000000001,0.5800000000000001,0.54,0.5900000000000001,0.07000000000000006,-0.010000000000000009,0.08000000000000007
66,motor_extended,0.4599999999999999,0.48,0.54,0.5900000000000001,-0.08000000000000013,-0.1100000000000001,0.02999999999999997
66,region_midline_motor_strip,0.48,0.5199999999999999,0.54,0.5900000000000001,-0.06000000000000005,-0.07000000000000017,0.01000000000000012
66,region_left_motor_strip,0.4699999999999999,0.55,0.54,0.5900000000000001,-0.07000000000000012,-0.040000000000000036,-0.030000000000000082
66,region_right_motor_strip,0.5,0.53,0.54,0.5900000000000001,-0.040000000000000036,-0.06000000000000005,0.020000000000000018
67,dropout_0.1,0.503,0.524,0.5,0.53,0.0030000000000000027,-0.006000000000000005,0.009000000000000008
67,dropout_0.2,0.502,0.524,0.5,0.53,0.0020000000000000018,-0.006000000000000005,0.008000000000000007
67,dropout_0.3,0.555,0.5429999999999999,0.5,0.53,0.05500000000000005,0.0129999999999999,0.04200000000000015
67,dropout_0.5,0.5710000000000001,0.514,0.5,0.53,0.07100000000000006,-0.016000000000000014,0.08700000000000008
67,motor_core,0.5,0.2699999999999999,0.5,0.53,0.0,-0.2600000000000001,0.2600000000000001
67,motor_extended,0.55,0.41,0.5,0.53,0.050000000000000044,-0.12000000000000005,0.1700000000000001
67,region_midline_motor_strip,0.4599999999999999,0.53,0.5,0.53,-0.04000000000000009,0.0,-0.04000000000000009
67,region_left_motor_strip,0.5900000000000001,0.49,0.5,0.53,0.09000000000000008,-0.040000000000000036,0.13000000000000012
67,region_right_motor_strip,0.5,0.5599999999999999,0.5,0.53,0.0,0.029999999999999916,-0.029999999999999916
68,dropout_0.1,0.562,0.615,0.62,0.62,-0.05799999999999994,-0.0050000000000000044,-0.052999999999999936
68,dropout_0.2,0.5135000000000001,0.58,0.62,0.62,-0.10649999999999993,-0.040000000000000036,-0.06649999999999989
68,dropout_0.3,0.583,0.573,0.62,0.62,-0.03700000000000003,-0.04700000000000004,0.010000000000000009
68,dropout_0.5,0.5275,0.5369999999999999,0.62,0.62,-0.09250000000000003,-0.08300000000000007,-0.009499999999999953
68,motor_core,0.55,0.4899999999999999,0.62,0.62,-0.06999999999999995,-0.13000000000000012,0.060000000000000164
68,motor_extended,0.6,0.6699999999999999,0.62,0.62,-0.020000000000000018,0.04999999999999993,-0.06999999999999995
68,region_midline_motor_strip,0.5650000000000001,0.6,0.62,0.62,-0.05499999999999994,-0.020000000000000018,-0.03499999999999992
68,region_left_motor_strip,0.65,0.57,0.62,0.62,0.030000000000000027,-0.050000000000000044,0.08000000000000007
68,region_right_motor_strip,0.5599999999999999,0.5900000000000001,0.62,0.62,-0.06000000000000005,-0.029999999999999916,-0.030000000000000138
69,dropout_0.1,0.595,0.522,0.7,0.5700000000000001,-0.10499999999999998,-0.04800000000000004,-0.05699999999999994
69,dropout_0.2,0.5105,0.491,0.7,0.5700000000000001,-0.1895,-0.07900000000000007,-0.11049999999999993
69,dropout_0.3,0.5415,0.5,0.7,0.5700000000000001,-0.15849999999999997,-0.07000000000000006,-0.08849999999999991
69,dropout_0.5,0.5295,0.445,0.7,0.5700000000000001,-0.17049999999999998,-0.12500000000000006,-0.04549999999999993
69,motor_core,0.36,0.37,0.7,0.5700000000000001,-0.33999999999999997,-0.20000000000000007,-0.1399999999999999
69,motor_extended,0.4199999999999999,0.38,0.7,0.5700000000000001,-0.2800000000000001,-0.19000000000000006,-0.09000000000000002
69,region_midline_motor_strip,0.52,0.4899999999999999,0.7,0.5700000000000001,-0.17999999999999994,-0.08000000000000018,-0.09999999999999976
69,region_left_motor_strip,0.62,0.5900000000000001,0.7,0.5700000000000001,-0.07999999999999996,0.020000000000000018,-0.09999999999999998
69,region_right_motor_strip,0.4399999999999999,0.52,0.7,0.5700000000000001,-0.26000000000000006,-0.050000000000000044,-0.21000000000000002
70,dropout_0.1,0.7625,0.922,0.91,0.95,-0.14750000000000008,-0.027999999999999914,-0.11950000000000016
70,dropout_0.2,0.583,0.848,0.91,0.95,-0.32700000000000007,-0.10199999999999998,-0.2250000000000001
70,dropout_0.3,0.593,0.804,0.91,0.95,-0.31700000000000006,-0.1459999999999999,-0.17100000000000015
70,dropout_0.5,0.529,0.7559999999999999,0.91,0.95,-0.381,-0.19400000000000006,-0.18699999999999994
70,motor_core,0.8300000000000001,0.8400000000000001,0.91,0.95,-0.07999999999999996,-0.10999999999999988,0.029999999999999916
70,motor_extended,0.8699999999999999,0.86,0.91,0.95,-0.04000000000000015,-0.08999999999999997,0.04999999999999982
70,region_midline_motor_strip,0.8300000000000001,0.92,0.91,0.95,-0.07999999999999996,-0.029999999999999916,-0.050000000000000044
70,region_left_motor_strip,0.65,0.85,0.91,0.95,-0.26,-0.09999999999999998,-0.16000000000000003
70,region_right_motor_strip,0.82,0.8800000000000001,0.91,0.95,-0.09000000000000008,-0.06999999999999984,-0.02000000000000024
71,dropout_0.1,0.743,0.7879999999999999,0.73,0.85,0.013000000000000012,-0.062000000000000055,0.07500000000000007
71,dropout_0.2,0.613,0.713,0.73,0.85,-0.11699999999999999,-0.137,0.020000000000000018
71,dropout_0.3,0.593,0.626,0.73,0.85,-0.137,-0.22399999999999998,0.08699999999999997
71,dropout_0.5,0.585,0.5589999999999999,0.73,0.85,-0.14500000000000002,-0.29100000000000004,0.14600000000000002
71,motor_core,0.94,0.94,0.73,0.85,0.20999999999999996,0.08999999999999997,0.12
71,motor_extended,0.8800000000000001,0.9,0.73,0.85,0.15000000000000013,0.050000000000000044,0.10000000000000009
71,region_midline_motor_strip,0.6799999999999999,0.8400000000000001,0.73,0.85,-0.050000000000000044,-0.009999999999999898,-0.04000000000000015
71,region_left_motor_strip,0.54,0.6900000000000001,0.73,0.85,-0.18999999999999995,-0.15999999999999992,-0.030000000000000027
71,region_right_motor_strip,0.65,0.77,0.73,0.85,-0.07999999999999996,-0.07999999999999996,0.0
72,dropout_0.1,0.937,0.933,0.96,0.97,-0.02299999999999991,-0.03699999999999992,0.014000000000000012
72,dropout_0.2,0.901,0.885,0.96,0.97,-0.05899999999999994,-0.08499999999999996,0.026000000000000023
72,dropout_0.3,0.912,0.8909999999999999,0.96,0.97,-0.04799999999999993,-0.07900000000000007,0.03100000000000014
72,dropout_0.5,0.805,0.812,0.96,0.97,-0.15499999999999992,-0.15799999999999992,0.0030000000000000027
72,motor_core,0.93,0.93,0.96,0.97,-0.029999999999999916,-0.039999999999999925,0.010000000000000009
72,motor_extended,0.95,0.94,0.96,0.97,-0.010000000000000009,-0.030000000000000027,0.020000000000000018
72,region_midline_motor_strip,0.94,0.96,0.96,0.97,-0.020000000000000018,-0.010000000000000009,-0.010000000000000009
72,region_left_motor_strip,0.9,0.94,0.96,0.97,-0.05999999999999994,-0.030000000000000027,-0.029999999999999916
72,region_right_motor_strip,0.77,0.77,0.96,0.97,-0.18999999999999995,-0.19999999999999996,0.010000000000000009
73,dropout_0.1,0.422,0.425,0.5700000000000001,0.43,-0.14800000000000008,-0.0050000000000000044,-0.14300000000000007
73,dropout_0.2,0.401,0.4039999999999999,0.5700000000000001,0.43,-0.16900000000000004,-0.02600000000000008,-0.14299999999999996
73,dropout_0.3,0.387,0.375,0.5700000000000001,0.43,-0.18300000000000005,-0.05499999999999999,-0.12800000000000006
73,dropout_0.5,0.3925,0.352,0.5700000000000001,0.43,-0.17750000000000005,-0.07800000000000001,-0.09950000000000003
73,motor_core,0.7,0.67,0.5700000000000001,0.43,0.1299999999999999,0.24000000000000005,-0.11000000000000015
73,motor_extended,0.68,0.6699999999999999,0.5700000000000001,0.43,0.10999999999999999,0.23999999999999994,-0.12999999999999995
73,region_midline_motor_strip,0.3399999999999999,0.43,0.5700000000000001,0.43,-0.23000000000000015,0.0,-0.23000000000000015
73,region_left_motor_strip,0.47,0.38,0.5700000000000001,0.43,-0.10000000000000009,-0.04999999999999999,-0.0500000000000001
73,region_right_motor_strip,0.38,0.42,0.5700000000000001,0.43,-0.19000000000000006,-0.010000000000000009,-0.18000000000000005
74,dropout_0.1,0.555,0.498,0.65,0.4599999999999999,-0.09499999999999997,0.03800000000000009,-0.13300000000000006
74,dropout_0.2,0.547,0.545,0.65,0.4599999999999999,-0.10299999999999998,0.08500000000000013,-0.1880000000000001
74,dropout_0.3,0.541,0.527,0.65,0.4599999999999999,-0.10899999999999999,0.06700000000000012,-0.1760000000000001
74,dropout_0.5,0.501,0.563,0.65,0.4599999999999999,-0.14900000000000002,0.10300000000000004,-0.25200000000000006
74,motor_core,0.43,0.37,0.65,0.4599999999999999,-0.22000000000000003,-0.08999999999999991,-0.13000000000000012
74,motor_extended,0.41,0.3,0.65,0.4599999999999999,-0.24000000000000005,-0.15999999999999992,-0.08000000000000013
74,region_midline_motor_strip,0.48,0.49,0.65,0.4599999999999999,-0.17000000000000004,0.030000000000000082,-0.20000000000000012
74,region_left_motor_strip,0.45,0.5,0.65,0.4599999999999999,-0.2,0.04000000000000009,-0.2400000000000001
74,region_right_motor_strip,0.5449999999999999,0.49,0.65,0.4599999999999999,-0.1050000000000001,0.030000000000000082,-0.13500000000000018
75,dropout_0.1,0.713,0.75,0.82,0.78,-0.10699999999999998,-0.030000000000000027,-0.07699999999999996
75,dropout_0.2,0.664,0.6659999999999999,0.82,0.78,-0.15599999999999992,-0.1140000000000001,-0.041999999999999815
75,dropout_0.3,0.5579999999999999,0.62,0.82,0.78,-0.262,-0.16000000000000003,-0.10199999999999998
75,dropout_0.5,0.5660000000000001,0.58,0.82,0.78,-0.2539999999999999,-0.20000000000000007,-0.053999999999999826
75,motor_core,0.86,0.8300000000000001,0.82,0.78,0.040000000000000036,0.050000000000000044,-0.010000000000000009
75,motor_extended,0.8,0.8300000000000001,0.82,0.78,-0.019999999999999907,0.050000000000000044,-0.06999999999999995
75,region_midline_motor_strip,0.7300000000000001,0.77,0.82,0.78,-0.08999999999999986,-0.010000000000000009,-0.07999999999999985
75,region_left_motor_strip,0.5399999999999999,0.6100000000000001,0.82,0.78,-0.28,-0.16999999999999993,-0.1100000000000001
75,region_right_motor_strip,0.58,0.66,0.82,0.78,-0.24,-0.12,-0.12
76,dropout_0.1,0.488,0.6579999999999999,0.5800000000000001,0.6900000000000001,-0.09200000000000008,-0.03200000000000014,-0.05999999999999994
76,dropout_0.2,0.517,0.612,0.5800000000000001,0.6900000000000001,-0.06300000000000006,-0.07800000000000007,0.015000000000000013
76,dropout_0.3,0.53,0.594,0.5800000000000001,0.6900000000000001,-0.050000000000000044,-0.09600000000000009,0.04600000000000004
76,dropout_0.5,0.5715,0.585,0.5800000000000001,0.6900000000000001,-0.008500000000000063,-0.1050000000000001,0.09650000000000003
76,motor_core,0.6,0.6300000000000001,0.5800000000000001,0.6900000000000001,0.019999999999999907,-0.05999999999999994,0.07999999999999985
76,motor_extended,0.68,0.7,0.5800000000000001,0.6900000000000001,0.09999999999999998,0.009999999999999898,0.09000000000000008
76,region_midline_motor_strip,0.4800000000000001,0.67,0.5800000000000001,0.6900000000000001,-0.09999999999999998,-0.020000000000000018,-0.07999999999999996
76,region_left_motor_strip,0.5900000000000001,0.7,0.5800000000000001,0.6900000000000001,0.010000000000000009,0.009999999999999898,1.1102230246251565e-16
76,region_right_motor_strip,0.54,0.63,0.5800000000000001,0.6900000000000001,-0.040000000000000036,-0.06000000000000005,0.020000000000000018
77,dropout_0.1,0.581,0.251,0.54,0.36,0.040999999999999925,-0.10899999999999999,0.1499999999999999
77,dropout_0.2,0.4845,0.24,0.54,0.36,-0.05550000000000005,-0.12,0.06449999999999995
77,dropout_0.3,0.583,0.253,0.54,0.36,0.04299999999999993,-0.10699999999999998,0.1499999999999999
77,dropout_0.5,0.551,0.252,0.54,0.36,0.01100000000000001,-0.10799999999999998,0.119
77,motor_core,0.35,0.2299999999999999,0.54,0.36,-0.19000000000000006,-0.1300000000000001,-0.05999999999999997
77,motor_extended,0.53,0.42,0.54,0.36,-0.010000000000000009,0.06,-0.07
77,region_midline_motor_strip,0.62,0.2299999999999999,0.54,0.36,0.07999999999999996,-0.1300000000000001,0.21000000000000005
77,region_left_motor_strip,0.44,0.43,0.54,0.36,-0.10000000000000003,0.07,-0.17000000000000004
77,region_right_motor_strip,0.67,0.36,0.54,0.36,0.13,0.0,0.13
78,dropout_0.1,0.493,0.302,0.51,0.35,-0.017000000000000015,-0.04799999999999999,0.030999999999999972
78,dropout_0.2,0.52,0.304,0.51,0.35,0.010000000000000009,-0.045999999999999985,0.055999999999999994
78,dropout_0.3,0.506,0.319,0.51,0.35,-0.0040000000000000036,-0.030999999999999972,0.02699999999999997
78,dropout_0.5,0.502,0.3099999999999999,0.51,0.35,-0.008000000000000007,-0.04000000000000009,0.032000000000000084
78,motor_core,0.45,0.48,0.51,0.35,-0.06,0.13,-0.19
78,motor_extended,0.41,0.4599999999999999,0.51,0.35,-0.10000000000000003,0.10999999999999993,-0.20999999999999996
78,region_midline_motor_strip,0.4599999999999999,0.3199999999999999,0.51,0.35,-0.0500000000000001,-0.030000000000000082,-0.020000000000000018
78,region_left_motor_strip,0.53,0.37,0.51,0.35,0.020000000000000018,0.020000000000000018,0.0
