dataset,subject,pipeline,stressor,montage,dropout_fraction,roc_auc,balanced_accuracy,brier_score,ece,n_channels,n_dropped_channels
PhysionetMotorImagery,43,riemann_lr,clean,all_channels,0.0,0.8699999999999999,0.75,0.1798237278310823,0.2711453339766484,64,0.0
PhysionetMotorImagery,43,riemann_lr,reduced_montage,motor_core,0.0,0.9,0.765,0.1737404496315311,0.2675361056135803,3,0.0
PhysionetMotorImagery,43,riemann_lr,reduced_montage,motor_extended,0.0,0.98,0.77,0.1490535051264136,0.318113931399632,9,0.0
PhysionetMotorImagery,43,riemann_lr,region_dropout,all_channels,0.046875,0.8800000000000001,0.705,0.1901106410621188,0.2912180408652237,64,3.0
PhysionetMotorImagery,43,riemann_lr,region_dropout,all_channels,0.140625,0.74,0.5349999999999999,0.3465395692510868,0.3325216928273136,64,9.0
PhysionetMotorImagery,44,riemann_lr,channel_dropout,all_channels,0.1,0.661,0.539,0.3138071220663784,0.3836480772907298,64,6.0
PhysionetMotorImagery,44,riemann_lr,channel_dropout,all_channels,0.2,0.628,0.5445,0.3186540677848041,0.3772457053759666,64,13.0
PhysionetMotorImagery,44,riemann_lr,channel_dropout,all_channels,0.3,0.618,0.5205,0.3254338272850166,0.379910538790262,64,19.0
PhysionetMotorImagery,44,riemann_lr,channel_dropout,all_channels,0.5,0.621,0.5489999999999999,0.3483211678998081,0.3979495043184106,64,32.0
PhysionetMotorImagery,44,riemann_lr,clean,all_channels,0.0,0.67,0.645,0.2339024780441532,0.3178819564763515,64,0.0
PhysionetMotorImagery,44,riemann_lr,reduced_montage,motor_core,0.0,0.7,0.6,0.2348131951855333,0.2542750945808524,3,0.0
PhysionetMotorImagery,44,riemann_lr,reduced_montage,motor_extended,0.0,0.78,0.725,0.1975525087649244,0.3007222696212709,9,0.0
PhysionetMotorImagery,44,riemann_lr,region_dropout,all_channels,0.046875,0.66,0.65,0.2592640339830044,0.3269014077232747,64,3.0
PhysionetMotorImagery,44,riemann_lr,region_dropout,all_channels,0.140625,0.655,0.53,0.3610444324232113,0.4089845382031444,64,9.0
PhysionetMotorImagery,45,riemann_lr,channel_dropout,all_channels,0.1,0.488,0.4835,0.3183159227580255,0.3529297740908464,64,6.0
PhysionetMotorImagery,45,riemann_lr,channel_dropout,all_channels,0.2,0.474,0.5115,0.3515028332667432,0.3610376651276776,64,13.0
PhysionetMotorImagery,45,riemann_lr,channel_dropout,all_channels,0.3,0.46,0.486,0.3473470620149661,0.3475270282895336,64,19.0
PhysionetMotorImagery,45,riemann_lr,channel_dropout,all_channels,0.5,0.457,0.497,0.3809276644968292,0.3564574697136446,64,32.0
PhysionetMotorImagery,45,riemann_lr,clean,all_channels,0.0,0.48,0.475,0.2882280200281314,0.2937783996857616,64,0.0
PhysionetMotorImagery,45,riemann_lr,reduced_montage,motor_core,0.0,0.43,0.43,0.2748629747821763,0.2121047706444077,3,0.0
PhysionetMotorImagery,45,riemann_lr,reduced_montage,motor_extended,0.0,0.62,0.68,0.2492901077488148,0.3277182065412491,9,0.0
PhysionetMotorImagery,45,riemann_lr,region_dropout,all_channels,0.046875,0.47,0.42,0.3133198772626769,0.3501167570773737,64,3.0
PhysionetMotorImagery,45,riemann_lr,region_dropout,all_channels,0.140625,0.4549999999999999,0.485,0.3874051794442909,0.3951206018852861,64,9.0
PhysionetMotorImagery,46,riemann_lr,channel_dropout,all_channels,0.1,0.402,0.4765,0.3240425234114228,0.3218051192603297,64,6.0
PhysionetMotorImagery,46,riemann_lr,channel_dropout,all_channels,0.2,0.374,0.4679999999999999,0.3463699537107231,0.3448365820151078,64,13.0
PhysionetMotorImagery,46,riemann_lr,channel_dropout,all_channels,0.3,0.376,0.498,0.3850897249052314,0.3718910806228264,64,19.0
PhysionetMotorImagery,46,riemann_lr,channel_dropout,all_channels,0.5,0.445,0.4985,0.4509753831984963,0.4412033677870098,64,32.0
PhysionetMotorImagery,46,riemann_lr,clean,all_channels,0.0,0.48,0.52,0.2741307799709241,0.2923406924466386,64,0.0
PhysionetMotorImagery,46,riemann_lr,reduced_montage,motor_core,0.0,0.6799999999999999,0.495,0.2491180020367514,0.1104879122791936,3,0.0
PhysionetMotorImagery,46,riemann_lr,reduced_montage,motor_extended,0.0,0.8099999999999999,0.695,0.2207549979750059,0.2951886158433906,9,0.0
PhysionetMotorImagery,46,riemann_lr,region_dropout,all_channels,0.046875,0.39,0.505,0.2970167820271508,0.3024198526562732,64,3.0
PhysionetMotorImagery,46,riemann_lr,region_dropout,all_channels,0.140625,0.38,0.4425,0.3411470727002862,0.3475107960176476,64,9.0
PhysionetMotorImagery,47,riemann_lr,channel_dropout,all_channels,0.1,0.5930000000000001,0.5365,0.2958190645462601,0.3134866374331186,64,6.0
PhysionetMotorImagery,47,riemann_lr,channel_dropout,all_channels,0.2,0.6190000000000001,0.532,0.348385782351753,0.3630002511092545,64,13.0
PhysionetMotorImagery,47,riemann_lr,channel_dropout,all_channels,0.3,0.637,0.4995,0.4037498248300174,0.4170029196827017,64,19.0
PhysionetMotorImagery,47,riemann_lr,channel_dropout,all_channels,0.5,0.6629999999999999,0.5,0.5035504362816815,0.507610399877443,64,32.0
PhysionetMotorImagery,47,riemann_lr,clean,all_channels,0.0,0.58,0.555,0.2490231071018971,0.278694615395455,64,0.0
PhysionetMotorImagery,47,riemann_lr,reduced_montage,motor_core,0.0,0.67,0.6900000000000001,0.2346020021349692,0.2354824103600205,3,0.0
PhysionetMotorImagery,47,riemann_lr,reduced_montage,motor_extended,0.0,0.5900000000000001,0.575,0.2506528400696012,0.2560901691122261,9,0.0
PhysionetMotorImagery,47,riemann_lr,region_dropout,all_channels,0.046875,0.62,0.605,0.2520766746325278,0.2785139094717379,64,3.0
PhysionetMotorImagery,47,riemann_lr,region_dropout,all_channels,0.140625,0.62,0.5125,0.2982513718956934,0.2989147926301044,64,9.0
PhysionetMotorImagery,48,riemann_lr,channel_dropout,all_channels,0.1,0.8270000000000001,0.6315,0.2465619021473097,0.323845891303503,64,6.0
PhysionetMotorImagery,48,riemann_lr,channel_dropout,all_channels,0.2,0.7609999999999999,0.5365,0.3479039010466611,0.3870955565308927,64,13.0
PhysionetMotorImagery,48,riemann_lr,channel_dropout,all_channels,0.3,0.75,0.5185,0.3905610844311218,0.4139370758127316,64,19.0
PhysionetMotorImagery,48,riemann_lr,channel_dropout,all_channels,0.5,0.696,0.499,0.4577669230514438,0.4676178144458607,64,32.0
PhysionetMotorImagery,48,riemann_lr,clean,all_channels,0.0,0.86,0.765,0.1663512135755855,0.2123840085987441,64,0.0
PhysionetMotorImagery,48,riemann_lr,reduced_montage,motor_core,0.0,0.7,0.655,0.2136300867642725,0.2049934130316901,3,0.0
PhysionetMotorImagery,48,riemann_lr,reduced_montage,motor_extended,0.0,0.78,0.7,0.2023222499604783,0.1882260836852172,9,0.0
PhysionetMotorImagery,48,riemann_lr,region_dropout,all_channels,0.046875,0.86,0.775,0.1854800345309313,0.2906667414204473,64,3.0
PhysionetMotorImagery,48,riemann_lr,region_dropout,all_channels,0.140625,0.8400000000000001,0.5825,0.2720182995656438,0.3353439806494428,64,9.0
PhysionetMotorImagery,49,riemann_lr,channel_dropout,all_channels,0.1,0.897,0.6990000000000001,0.2082902650513161,0.2979889035905718,64,6.0
PhysionetMotorImagery,49,riemann_lr,channel_dropout,all_channels,0.2,0.853,0.6125,0.2535078120343849,0.3301909779469067,64,13.0
PhysionetMotorImagery,49,riemann_lr,channel_dropout,all_channels,0.3,0.807,0.5685,0.3199159885458746,0.3663480127290939,64,19.0
PhysionetMotorImagery,49,riemann_lr,channel_dropout,all_channels,0.5,0.711,0.5329999999999999,0.394325305047305,0.417707020342162,64,32.0
PhysionetMotorImagery,49,riemann_lr,clean,all_channels,0.0,0.95,0.8400000000000001,0.1287675522842114,0.2492945410601217,64,0.0
PhysionetMotorImagery,49,riemann_lr,reduced_montage,motor_core,0.0,0.89,0.89,0.1724636700528369,0.3211505019048556,3,0.0
PhysionetMotorImagery,49,riemann_lr,reduced_montage,motor_extended,0.0,0.91,0.825,0.1418325569844134,0.2566931157156446,9,0.0
PhysionetMotorImagery,49,riemann_lr,region_dropout,all_channels,0.046875,0.92,0.745,0.1501932582265177,0.2280766708978892,64,3.0
PhysionetMotorImagery,49,riemann_lr,region_dropout,all_channels,0.140625,0.845,0.575,0.2952332155326307,0.3217506037875507,64,9.0
PhysionetMotorImagery,50,riemann_lr,channel_dropout,all_channels,0.1,0.622,0.5295000000000001,0.2760304417560422,0.2487370786139389,64,6.0
PhysionetMotorImagery,50,riemann_lr,channel_dropout,all_channels,0.2,0.616,0.535,0.3015863925278859,0.2791893472337603,64,13.0
PhysionetMotorImagery,50,riemann_lr,channel_dropout,all_channels,0.3,0.6030000000000001,0.5065,0.3698303785597418,0.3625168056730034,64,19.0
PhysionetMotorImagery,50,riemann_lr,channel_dropout,all_channels,0.5,0.5780000000000001,0.5035000000000001,0.4662954798874753,0.4628994386445877,64,32.0
PhysionetMotorImagery,50,riemann_lr,clean,all_channels,0.0,0.65,0.625,0.2307997830653387,0.205065153024009,64,0.0
PhysionetMotorImagery,50,riemann_lr,reduced_montage,motor_core,0.0,0.4799999999999998,0.49,0.2542226928979882,0.0976154758276944,3,0.0
PhysionetMotorImagery,50,riemann_lr,reduced_montage,motor_extended,0.0,0.35,0.48,0.2647193847992153,0.1520780917392727,9,0.0
PhysionetMotorImagery,50,riemann_lr,region_dropout,all_channels,0.046875,0.6300000000000001,0.55,0.2368910451456866,0.2184929391031892,64,3.0
PhysionetMotorImagery,50,riemann_lr,region_dropout,all_channels,0.140625,0.675,0.5825,0.2481586732238597,0.2283604132940815,64,9.0
PhysionetMotorImagery,51,riemann_lr,channel_dropout,all_channels,0.1,0.7160000000000001,0.6135,0.2589415659041714,0.2851017206962695,64,6.0
PhysionetMotorImagery,51,riemann_lr,channel_dropout,all_channels,0.2,0.67,0.536,0.2998022899828991,0.3179065430161204,64,13.0
PhysionetMotorImagery,51,riemann_lr,channel_dropout,all_channels,0.3,0.569,0.507,0.3274595706581217,0.3288142374792466,64,19.0
PhysionetMotorImagery,51,riemann_lr,channel_dropout,all_channels,0.5,0.516,0.498,0.3469552771186942,0.3267771377036437,64,32.0
PhysionetMotorImagery,51,riemann_lr,clean,all_channels,0.0,0.8,0.725,0.2013267590841509,0.2579833004262642,64,0.0
PhysionetMotorImagery,51,riemann_lr,reduced_montage,motor_core,0.0,0.5,0.48,0.2533846721913095,0.1229610595433188,3,0.0
PhysionetMotorImagery,51,riemann_lr,reduced_montage,motor_extended,0.0,0.4599999999999999,0.4599999999999999,0.2590150119838841,0.1716488428215031,9,0.0
PhysionetMotorImagery,51,riemann_lr,region_dropout,all_channels,0.046875,0.8,0.645,0.2134284658255788,0.2574697990385127,64,3.0
PhysionetMotorImagery,51,riemann_lr,region_dropout,all_channels,0.140625,0.74,0.6575,0.2269352206572278,0.2785544374615241,64,9.0
PhysionetMotorImagery,52,riemann_lr,channel_dropout,all_channels,0.1,0.852,0.6605,0.2250880412011415,0.2801756204988485,64,6.0
PhysionetMotorImagery,52,riemann_lr,channel_dropout,all_channels,0.2,0.782,0.5845,0.259583113279053,0.2715311653811728,64,13.0
PhysionetMotorImagery,52,riemann_lr,channel_dropout,all_channels,0.3,0.77,0.569,0.2610658559862632,0.2849505808526142,64,19.0
PhysionetMotorImagery,52,riemann_lr,channel_dropout,all_channels,0.5,0.634,0.5125,0.3041691700433662,0.2808115485929082,64,32.0
PhysionetMotorImagery,52,riemann_lr,clean,all_channels,0.0,0.9,0.8150000000000001,0.1465496305946369,0.2600718782633481,64,0.0
PhysionetMotorImagery,52,riemann_lr,reduced_montage,motor_core,0.0,0.8699999999999999,0.775,0.1736436725730987,0.3023123033100925,3,0.0
PhysionetMotorImagery,52,riemann_lr,reduced_montage,motor_extended,0.0,0.9,0.8150000000000001,0.1597955839730633,0.3019893763361529,9,0.0
PhysionetMotorImagery,52,riemann_lr,region_dropout,all_channels,0.046875,0.89,0.795,0.1651544441173733,0.1986206392092408,64,3.0
PhysionetMotorImagery,52,riemann_lr,region_dropout,all_channels,0.140625,0.805,0.5,0.3930969191553713,0.4119865866085497,64,9.0
PhysionetMotorImagery,53,riemann_lr,channel_dropout,all_channels,0.1,0.885,0.674,0.2123731307564035,0.2950260344812663,64,6.0
PhysionetMotorImagery,53,riemann_lr,channel_dropout,all_channels,0.2,0.852,0.631,0.2543160500473577,0.3413805155987098,64,13.0
PhysionetMotorImagery,53,riemann_lr,channel_dropout,all_channels,0.3,0.8440000000000001,0.5945,0.3062747116040465,0.3722558165512962,64,19.0
PhysionetMotorImagery,53,riemann_lr,channel_dropout,all_channels,0.5,0.769,0.525,0.4020459038336376,0.4253172950241179,64,32.0
PhysionetMotorImagery,53,riemann_lr,clean,all_channels,0.0,0.93,0.8300000000000001,0.135886964729375,0.2741829357198236,64,0.0
PhysionetMotorImagery,53,riemann_lr,reduced_montage,motor_core,0.0,0.52,0.54,0.2577704824095742,0.1335031582369804,3,0.0
PhysionetMotorImagery,53,riemann_lr,reduced_montage,motor_extended,0.0,0.6900000000000001,0.6849999999999999,0.2319992285121809,0.2424338687911532,9,0.0
PhysionetMotorImagery,53,riemann_lr,region_dropout,all_channels,0.046875,0.94,0.79,0.1565827239756897,0.2454616727563121,64,3.0
PhysionetMotorImagery,53,riemann_lr,region_dropout,all_channels,0.140625,0.92,0.6599999999999999,0.2030266439744167,0.2869792477535882,64,9.0
PhysionetMotorImagery,54,riemann_lr,channel_dropout,all_channels,0.1,0.804,0.6295000000000001,0.2696783813688135,0.3354497513177938,64,6.0
PhysionetMotorImagery,54,riemann_lr,channel_dropout,all_channels,0.2,0.786,0.613,0.289212429697009,0.346203869768879,64,13.0
PhysionetMotorImagery,54,riemann_lr,channel_dropout,all_channels,0.3,0.774,0.5835,0.3265058805272083,0.3697911838673142,64,19.0
PhysionetMotorImagery,54,riemann_lr,channel_dropout,all_channels,0.5,0.7440000000000001,0.536,0.4017671086523143,0.4244199067151227,64,32.0
PhysionetMotorImagery,54,riemann_lr,clean,all_channels,0.0,0.9,0.845,0.1417404342104425,0.2749271113839518,64,0.0
PhysionetMotorImagery,54,riemann_lr,reduced_montage,motor_core,0.0,0.8800000000000001,0.8,0.1375160347497626,0.265146808713853,3,0.0
PhysionetMotorImagery,54,riemann_lr,reduced_montage,motor_extended,0.0,0.82,0.7350000000000001,0.1596676907937336,0.2269273393009748,9,0.0
PhysionetMotorImagery,54,riemann_lr,region_dropout,all_channels,0.046875,0.8699999999999999,0.62,0.2574526419210645,0.3435372119451355,64,3.0
PhysionetMotorImagery,54,riemann_lr,region_dropout,all_channels,0.140625,0.85,0.6125,0.315826047981474,0.3726527635853095,64,9.0
PhysionetMotorImagery,55,riemann_lr,channel_dropout,all_channels,0.1,0.979,0.6965,0.1967076503549293,0.3222560950775194,64,6.0
PhysionetMotorImagery,55,riemann_lr,channel_dropout,all_channels,0.2,0.905,0.597,0.2758866978784617,0.351031780606757,64,13.0
PhysionetMotorImagery,55,riemann_lr,channel_dropout,all_channels,0.3,0.8640000000000001,0.5375,0.3159886369875809,0.3606226660188307,64,19.0
PhysionetMotorImagery,55,riemann_lr,channel_dropout,all_channels,0.5,0.773,0.522,0.3775563394652904,0.3993036168610727,64,32.0
PhysionetMotorImagery,55,riemann_lr,clean,all_channels,0.0,1.0,1.0,0.0800050134659837,0.2584189270704887,64,0.0
PhysionetMotorImagery,55,riemann_lr,reduced_montage,motor_core,0.0,0.96,0.915,0.1490181093245853,0.2775233575395525,3,0.0
PhysionetMotorImagery,55,riemann_lr,reduced_montage,motor_extended,0.0,0.96,0.93,0.1028404515199878,0.2593658711027612,9,0.0
PhysionetMotorImagery,55,riemann_lr,region_dropout,all_channels,0.046875,1.0,0.845,0.1116419063161288,0.2895689020613951,64,3.0
PhysionetMotorImagery,55,riemann_lr,region_dropout,all_channels,0.140625,0.98,0.5425,0.3060888934268763,0.4057741576381167,64,9.0
PhysionetMotorImagery,56,riemann_lr,channel_dropout,all_channels,0.1,0.964,0.6759999999999999,0.2238798644739551,0.3370016732241232,64,6.0
PhysionetMotorImagery,56,riemann_lr,channel_dropout,all_channels,0.2,0.944,0.5725,0.2906204019537867,0.3716127764707905,64,13.0
PhysionetMotorImagery,56,riemann_lr,channel_dropout,all_channels,0.3,0.943,0.5489999999999999,0.2961636195012561,0.351079490395887,64,19.0
PhysionetMotorImagery,56,riemann_lr,channel_dropout,all_channels,0.5,0.917,0.5325,0.3139711041020139,0.3519673108330927,64,32.0
PhysionetMotorImagery,56,riemann_lr,clean,all_channels,0.0,0.99,0.905,0.0919757466446263,0.2699817617358529,64,0.0
PhysionetMotorImagery,56,riemann_lr,reduced_montage,motor_core,0.0,0.8400000000000001,0.77,0.2075302312947069,0.2453941962696736,3,0.0
PhysionetMotorImagery,56,riemann_lr,reduced_montage,motor_extended,0.0,0.93,0.86,0.1349628936478718,0.2311006529288158,9,0.0
PhysionetMotorImagery,56,riemann_lr,region_dropout,all_channels,0.046875,0.99,0.8800000000000001,0.0999370932358223,0.2654246617868372,64,3.0
PhysionetMotorImagery,56,riemann_lr,region_dropout,all_channels,0.140625,0.99,0.5675,0.2606564049416482,0.3620571554477533,64,9.0
PhysionetMotorImagery,57,riemann_lr,channel_dropout,all_channels,0.1,0.451,0.4795,0.3214929372659771,0.3296374485578502,64,6.0
PhysionetMotorImagery,57,riemann_lr,channel_dropout,all_channels,0.2,0.382,0.4625,0.3516578947700624,0.3385335328912272,64,13.0
PhysionetMotorImagery,57,riemann_lr,channel_dropout,all_channels,0.3,0.396,0.4654999999999999,0.3481416834647106,0.3508362846008833,64,19.0
PhysionetMotorImagery,57,riemann_lr,channel_dropout,all_channels,0.5,0.38,0.494,0.3920948139408305,0.3872580218602566,64,32.0
PhysionetMotorImagery,57,riemann_lr,clean,all_channels,0.0,0.51,0.665,0.2691465089965292,0.3155188460748467,64,0.0
PhysionetMotorImagery,57,riemann_lr,reduced_montage,motor_core,0.0,0.65,0.65,0.2430150110912222,0.2381222356885134,3,0.0
PhysionetMotorImagery,57,riemann_lr,reduced_montage,motor_extended,0.0,0.71,0.74,0.2384198934852416,0.3370060847904521,9,0.0
PhysionetMotorImagery,57,riemann_lr,region_dropout,all_channels,0.046875,0.5,0.5,0.2764822120227889,0.2212454227552773,64,3.0
PhysionetMotorImagery,57,riemann_lr,region_dropout,all_channels,0.140625,0.45,0.4625,0.3212659213737939,0.3446000895083977,64,9.0
PhysionetMotorImagery,58,riemann_lr,channel_dropout,all_channels,0.1,0.4629999999999999,0.4745,0.3199126071068994,0.3342791155974027,64,6.0
PhysionetMotorImagery,58,riemann_lr,channel_dropout,all_channels,0.2,0.477,0.48,0.3169082985687227,0.3295194412531224,64,13.0
PhysionetMotorImagery,58,riemann_lr,channel_dropout,all_channels,0.3,0.482,0.5105,0.3342858305842123,0.334079685615445,64,19.0
PhysionetMotorImagery,58,riemann_lr,channel_dropout,all_channels,0.5,0.475,0.4945,0.3490543838945769,0.3461514497692122,64,32.0
PhysionetMotorImagery,58,riemann_lr,clean,all_channels,0.0,0.48,0.485,0.2968954973003092,0.3209107406820243,64,0.0
PhysionetMotorImagery,58,riemann_lr,reduced_montage,motor_core,0.0,0.5,0.525,0.2490611542513163,0.1963331079432944,3,0.0
PhysionetMotorImagery,58,riemann_lr,reduced_montage,motor_extended,0.0,0.5700000000000001,0.4549999999999999,0.2475914605314076,0.2568334086875424,9,0.0
PhysionetMotorImagery,58,riemann_lr,region_dropout,all_channels,0.046875,0.45,0.5,0.3093079491103172,0.3073436028682255,64,3.0
PhysionetMotorImagery,58,riemann_lr,region_dropout,all_channels,0.140625,0.5,0.4875,0.3334379984899029,0.3247173751493181,64,9.0
PhysionetMotorImagery,59,riemann_lr,channel_dropout,all_channels,0.1,0.4379999999999999,0.48,0.3050034768066356,0.3197823051520919,64,6.0
PhysionetMotorImagery,59,riemann_lr,channel_dropout,all_channels,0.2,0.385,0.4679999999999999,0.3243902627406612,0.3328252068681568,64,13.0
PhysionetMotorImagery,59,riemann_lr,channel_dropout,all_channels,0.3,0.418,0.488,0.3242726158201282,0.3132318541539337,64,19.0
PhysionetMotorImagery,59,riemann_lr,channel_dropout,all_channels,0.5,0.41,0.498,0.3309135271343614,0.3089714441109798,64,32.0
PhysionetMotorImagery,59,riemann_lr,clean,all_channels,0.0,0.48,0.485,0.2800785049000899,0.3141423486023241,64,0.0
PhysionetMotorImagery,59,riemann_lr,reduced_montage,motor_core,0.0,0.53,0.4599999999999999,0.2516037066812365,0.1792163796569032,3,0.0
PhysionetMotorImagery,59,riemann_lr,reduced_montage,motor_extended,0.0,0.45,0.4599999999999999,0.2665864547702378,0.2594724127937712,9,0.0
PhysionetMotorImagery,59,riemann_lr,region_dropout,all_channels,0.046875,0.49,0.5650000000000001,0.2819187004706529,0.248069657481087,64,3.0
PhysionetMotorImagery,59,riemann_lr,region_dropout,all_channels,0.140625,0.465,0.4625,0.2820412361849301,0.2694212798281121,64,9.0
PhysionetMotorImagery,60,riemann_lr,channel_dropout,all_channels,0.1,0.917,0.653,0.209143467333585,0.313697831557605,64,6.0
PhysionetMotorImagery,60,riemann_lr,channel_dropout,all_channels,0.2,0.9,0.6345000000000001,0.2481933305313004,0.3472124960691365,64,13.0
PhysionetMotorImagery,60,riemann_lr,channel_dropout,all_channels,0.3,0.8710000000000001,0.5625,0.283529796409372,0.3510530791760088,64,19.0
PhysionetMotorImagery,60,riemann_lr,channel_dropout,all_channels,0.5,0.815,0.5885,0.2931062155933243,0.3366717842692071,64,32.0
PhysionetMotorImagery,60,riemann_lr,clean,all_channels,0.0,0.94,0.865,0.1271511481720236,0.2896398925720327,64,0.0
PhysionetMotorImagery,60,riemann_lr,reduced_montage,motor_core,0.0,0.94,0.835,0.1387732101790666,0.2769149071392451,3,0.0
PhysionetMotorImagery,60,riemann_lr,reduced_montage,motor_extended,0.0,0.95,0.89,0.103718141824056,0.2445943739760204,9,0.0
PhysionetMotorImagery,60,riemann_lr,region_dropout,all_channels,0.046875,0.94,0.7849999999999999,0.1657710773713063,0.2963729285741633,64,3.0
PhysionetMotorImagery,60,riemann_lr,region_dropout,all_channels,0.140625,0.845,0.5,0.3961267174073127,0.4270986687932548,64,9.0
PhysionetMotorImagery,61,riemann_lr,channel_dropout,all_channels,0.1,0.698,0.5395,0.2957880294310299,0.328392801211309,64,6.0
PhysionetMotorImagery,61,riemann_lr,channel_dropout,all_channels,0.2,0.665,0.4975,0.3256983863752568,0.3424148263744739,64,13.0
PhysionetMotorImagery,61,riemann_lr,channel_dropout,all_channels,0.3,0.625,0.526,0.3239433784430525,0.345663124914038,64,19.0
PhysionetMotorImagery,61,riemann_lr,channel_dropout,all_channels,0.5,0.596,0.5165,0.3251117528110089,0.3492496609183569,64,32.0
PhysionetMotorImagery,61,riemann_lr,clean,all_channels,0.0,0.6799999999999999,0.6100000000000001,0.2322875364454434,0.324630664655171,64,0.0
PhysionetMotorImagery,61,riemann_lr,reduced_montage,motor_core,0.0,0.85,0.745,0.2127815698031588,0.2491738133797223,3,0.0
PhysionetMotorImagery,61,riemann_lr,reduced_montage,motor_extended,0.0,0.76,0.685,0.1968553353674976,0.180757656946463,9,0.0
PhysionetMotorImagery,61,riemann_lr,region_dropout,all_channels,0.046875,0.71,0.6,0.2613233874327299,0.2789227259347332,64,3.0
PhysionetMotorImagery,61,riemann_lr,region_dropout,all_channels,0.140625,0.655,0.5475,0.3136409000754371,0.299852203849514,64,9.0
PhysionetMotorImagery,62,riemann_lr,channel_dropout,all_channels,0.1,0.944,0.6545000000000001,0.2270601667020858,0.3402791566764092,64,6.0
PhysionetMotorImagery,62,riemann_lr,channel_dropout,all_channels,0.2,0.897,0.6375,0.2474758500547398,0.3432486378690696,64,13.0
PhysionetMotorImagery,62,riemann_lr,channel_dropout,all_channels,0.3,0.843,0.5820000000000001,0.2734403155322363,0.3382053435286679,64,19.0
PhysionetMotorImagery,62,riemann_lr,channel_dropout,all_channels,0.5,0.764,0.5665,0.2911809373980933,0.3188924051899652,64,32.0
PhysionetMotorImagery,62,riemann_lr,clean,all_channels,0.0,0.95,0.885,0.0830318472197591,0.2288443530602673,64,0.0
PhysionetMotorImagery,62,riemann_lr,reduced_montage,motor_core,0.0,0.98,0.915,0.1024104921865776,0.2731194156704192,3,0.0
PhysionetMotorImagery,62,riemann_lr,reduced_montage,motor_extended,0.0,0.99,0.98,0.0727457103531747,0.235996137744458,9,0.0
PhysionetMotorImagery,62,riemann_lr,region_dropout,all_channels,0.046875,0.94,0.62,0.2143205944170156,0.3242845809419882,64,3.0
PhysionetMotorImagery,62,riemann_lr,region_dropout,all_channels,0.140625,0.905,0.5,0.3789196473221339,0.4160198067105486,64,9.0
PhysionetMotorImagery,63,riemann_lr,channel_dropout,all_channels,0.1,0.508,0.484,0.3248069556035898,0.326578472460199,64,6.0
PhysionetMotorImagery,63,riemann_lr,channel_dropout,all_channels,0.2,0.483,0.489,0.3909640043823181,0.3893432413899081,64,13.0
PhysionetMotorImagery,63,riemann_lr,channel_dropout,all_channels,0.3,0.546,0.497,0.4380803333353296,0.4389948037768908,64,19.0
PhysionetMotorImagery,63,riemann_lr,channel_dropout,all_channels,0.5,0.5660000000000001,0.5,0.488858558065072,0.4909321820151893,64,32.0
PhysionetMotorImagery,63,riemann_lr,clean,all_channels,0.0,0.45,0.45,0.2782193190896438,0.2694739133785253,64,0.0
PhysionetMotorImagery,63,riemann_lr,reduced_montage,motor_core,0.0,0.37,0.365,0.2674362182525535,0.2321446710042894,3,0.0
PhysionetMotorImagery,63,riemann_lr,reduced_montage,motor_extended,0.0,0.51,0.48,0.2645716878991514,0.2298309328464348,9,0.0
PhysionetMotorImagery,63,riemann_lr,region_dropout,all_channels,0.046875,0.49,0.505,0.2936631516244159,0.2653654282021376,64,3.0
PhysionetMotorImagery,63,riemann_lr,region_dropout,all_channels,0.140625,0.48,0.4875,0.3325493660298246,0.3646429752554017,64,9.0
PhysionetMotorImagery,64,riemann_lr,channel_dropout,all_channels,0.1,0.506,0.4915,0.3059110266021443,0.3038935451247199,64,6.0
PhysionetMotorImagery,64,riemann_lr,channel_dropout,all_channels,0.2,0.439,0.5095000000000001,0.3138729631023604,0.3066136396498998,64,13.0
PhysionetMotorImagery,64,riemann_lr,channel_dropout,all_channels,0.3,0.485,0.509,0.3443190595537902,0.3260160559914456,64,19.0
PhysionetMotorImagery,64,riemann_lr,channel_dropout,all_channels,0.5,0.478,0.5005,0.3668247831151305,0.3438088583824552,64,32.0
PhysionetMotorImagery,64,riemann_lr,clean,all_channels,0.0,0.51,0.54,0.2714823051380673,0.3117728027389958,64,0.0
PhysionetMotorImagery,64,riemann_lr,reduced_montage,motor_core,0.0,0.53,0.5199999999999999,0.2520189955424843,0.1300881367732732,3,0.0
PhysionetMotorImagery,64,riemann_lr,reduced_montage,motor_extended,0.0,0.76,0.63,0.2150730614955426,0.2767376704329508,9,0.0
PhysionetMotorImagery,64,riemann_lr,region_dropout,all_channels,0.046875,0.47,0.47,0.2995929038850629,0.267391767150723,64,3.0
PhysionetMotorImagery,64,riemann_lr,region_dropout,all_channels,0.140625,0.4549999999999999,0.47,0.332414136194282,0.3358636196573967,64,9.0
PhysionetMotorImagery,65,riemann_lr,channel_dropout,all_channels,0.1,0.57,0.5385,0.2861568254636483,0.2836125769317241,64,6.0
PhysionetMotorImagery,65,riemann_lr,channel_dropout,all_channels,0.2,0.509,0.501,0.3451195076825075,0.3228954593803764,64,13.0
PhysionetMotorImagery,65,riemann_lr,channel_dropout,all_channels,0.3,0.497,0.523,0.36476439209906,0.3555552266832697,64,19.0
