dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,region,dropped_channels
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.1,8,64,6,0.5,0.9,0.27445284554334903,0.27467733731066035,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.1,9,64,6,0.75,1.0,0.14971354668753836,0.2844927423337555,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,0,64,13,0.5,1.0,0.20813242703139861,0.4158240248537995,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,1,64,13,0.8,0.9,0.1904302866485188,0.18395345398385163,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,2,64,13,0.7,0.7500000000000001,0.22940640367445234,0.1819871530986295,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,3,64,13,0.5,0.8,0.41715702279162914,0.41950733904230586,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,4,64,13,0.525,0.8,0.19835304280544772,0.1335943547731587,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,5,64,13,0.5,1.0,0.3696274458720404,0.36899932424849347,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,6,64,13,0.5,0.9,0.25357440765017425,0.3592215986689654,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,7,64,13,0.5,0.9,0.3427013387252257,0.3339416906377165,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,8,64,13,0.5,0.95,0.27719289266026065,0.3031329664430628,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.2,9,64,13,0.5,0.9,0.24388481966040607,0.2605534426018675,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,0,64,19,0.5,0.5,0.28354703741398246,0.18205130803961486,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,1,64,19,0.5,0.35000000000000003,0.38454389969420233,0.3710019035105889,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,2,64,19,0.5,0.6499999999999999,0.35521506128743696,0.34520138080561436,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,3,64,19,0.5,0.8500000000000001,0.42863013073136347,0.4292685827659074,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,4,64,19,0.5,0.95,0.3845977591747908,0.38743784851732677,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,5,64,19,0.5,1.0,0.3515377011611537,0.35542976012225186,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,6,64,19,0.55,0.6,0.23502005116454747,0.24741777767613066,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,7,64,19,0.5,0.7,0.30771700632962645,0.3172803263433374,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,8,64,19,0.5,0.7000000000000001,0.270005999694385,0.22244045762145515,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.3,9,64,19,0.5,0.65,0.4066900202555808,0.4026524894953696,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,0,64,32,0.5,0.5,0.3394032900563848,0.4123570093305841,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,1,64,32,0.5,0.5499999999999999,0.42098031653840645,0.41796676975309444,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,2,64,32,0.5,0.8,0.4181843022721911,0.419314302810469,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,3,64,32,0.5,0.05,0.44155656825262213,0.44022078148002086,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,4,64,32,0.5,0.25,0.4366834964605197,0.4350976869908675,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,5,64,32,0.5,0.35,0.39887364418909843,0.38533423168105896,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,6,64,32,0.5,0.4,0.4372288335374611,0.4356611142100759,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,7,64,32,0.5,0.6499999999999999,0.42607290035495976,0.4243778040823497,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,8,64,32,0.5,0.2,0.44397398378140907,0.4437866965927423,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,3,0.5,9,64,32,0.5,0.1,0.44333003242348795,0.44296583428144054,,,
PhysionetMotorImagery,22,riemann_lr,clean,all_channels,4,0.0,0,64,0,1.0,1.0,0.12544106022078677,0.346507951458265,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,0,64,6,0.6,0.95,0.23063876721968196,0.3073274778310179,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,1,64,6,0.75,1.0,0.15159810668777604,0.28831709891924207,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,2,64,6,0.5,1.0,0.3304730358327487,0.45927707299655324,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,3,64,6,1.0,1.0,0.14742023542556726,0.3789883966179016,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,4,64,6,0.8,1.0,0.14716545271418044,0.36596930464950705,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,5,64,6,0.5,1.0,0.21397098064502273,0.3629739067080231,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,6,64,6,0.7,1.0,0.16373512213970234,0.3751787235180983,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,7,64,6,0.5,1.0,0.21711562715767513,0.42535390981397947,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,8,64,6,0.9,1.0,0.15307987522354868,0.2715993850205533,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.1,9,64,6,1.0,1.0,0.1397522318477441,0.36925362273964535,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,0,64,13,0.875,1.0,0.14924635885824974,0.28652846493509676,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,1,64,13,0.625,1.0,0.16444130021098807,0.37947125058325526,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,2,64,13,0.5,0.9,0.37723836841238395,0.3746525901274883,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,3,64,13,1.0,1.0,0.13623977501642917,0.36260047827058145,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,4,64,13,0.5,1.0,0.23641862217385715,0.3997752469027358,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,5,64,13,0.5,1.0,0.24349516229426715,0.4019178977682686,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,6,64,13,1.0,1.0,0.14376119988188338,0.37556996606767523,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,7,64,13,0.875,1.0,0.17857220902372967,0.30362090259576846,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,8,64,13,0.5,1.0,0.20996069254487434,0.3854278245087265,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.2,9,64,13,0.8,1.0,0.1623803911038581,0.3873440882921898,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,0,64,19,0.5,0.7500000000000001,0.34950794628421356,0.3920107938390431,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,1,64,19,0.5,1.0,0.24382414404850675,0.2752792493712772,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,2,64,19,0.875,1.0,0.1702559382042984,0.4090954023306369,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,3,64,19,0.5,0.75,0.349506680944758,0.3380374032850204,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,4,64,19,0.5,0.95,0.27167507663351576,0.2842142407501719,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,5,64,19,0.7,1.0,0.19357007596968606,0.28223688575263367,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,6,64,19,0.6,1.0,0.20093193757916483,0.4067000528705911,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,7,64,19,0.5,0.9,0.25991066566401894,0.3774885802978495,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,8,64,19,0.5,1.0,0.3017636462905959,0.4071211644017084,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.3,9,64,19,0.5,0.35,0.37450852001575974,0.35270795154526674,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,0,64,32,0.5,0.85,0.24764481761338722,0.2026012917050763,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,1,64,32,0.5,0.85,0.31320464949932114,0.32497559663953146,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,2,64,32,0.5,0.85,0.4235948629900279,0.4241539736612864,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,3,64,32,0.5,1.0,0.292362255211055,0.2823452584439927,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,4,64,32,0.5,0.7,0.4296042533457906,0.42968147464062967,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,5,64,32,0.5,0.8,0.2876861833838358,0.3848116635380364,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,6,64,32,0.5,0.9,0.28074618406055596,0.2650309686164201,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,7,64,32,0.5,0.9,0.3202609769707305,0.3349962577446022,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,8,64,32,0.5,0.7,0.29620557523407465,0.2430181283712165,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,4,0.5,9,64,32,0.625,0.7,0.2183720619178839,0.20156949687850714,,,
PhysionetMotorImagery,22,riemann_lr,clean,all_channels,5,0.0,0,64,0,1.0,1.0,0.11949632801915835,0.33794704884355325,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,0,64,6,0.5,1.0,0.3888484855252716,0.4926794354377494,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,1,64,6,1.0,1.0,0.1495903172577864,0.38279839371634933,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,2,64,6,0.5,1.0,0.34314878596330917,0.44173142404479704,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,3,64,6,0.875,0.9,0.16607822292474717,0.26318106845957495,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,4,64,6,0.6,1.0,0.22472803575365427,0.4260518004501206,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,5,64,6,0.8,0.8,0.18829414609364484,0.2310467656869551,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,6,64,6,0.6,1.0,0.23398523925287418,0.2875427986883629,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,7,64,6,0.5,1.0,0.28232676221730874,0.44980509075507846,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,8,64,6,0.5,1.0,0.16065555682940996,0.3782000836118619,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.1,9,64,6,0.5,1.0,0.22299320341383386,0.36482332686313174,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,0,64,13,0.5,0.95,0.3578656642976047,0.42829191293695373,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,1,64,13,0.875,0.95,0.1705554171071998,0.27883661169414664,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,2,64,13,0.6,1.0,0.18831786509781626,0.41774066135285864,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,3,64,13,0.5,1.0,0.3649336233164512,0.45759349069032884,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,4,64,13,1.0,1.0,0.15362290311159166,0.38828588537393105,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,5,64,13,0.5,1.0,0.21849783907059267,0.3635904035446368,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,6,64,13,0.5,1.0,0.24611160173751717,0.42876584577677346,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,7,64,13,0.5,1.0,0.2656580953197823,0.39998435414242617,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,8,64,13,0.7,1.0,0.20109148037943925,0.43525593068476814,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.2,9,64,13,0.5,1.0,0.2760166271889689,0.357395745224432,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,0,64,19,0.5,0.9,0.27785329077471643,0.3657788635867685,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,1,64,19,0.5,0.85,0.23782395168267342,0.2959305193006674,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,2,64,19,0.65,0.9,0.2044591227692411,0.15202896747244157,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,3,64,19,0.5,1.0,0.214650283491565,0.27896423305816487,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,4,64,19,0.675,0.9,0.20641794010224207,0.14392545511080623,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,5,64,19,0.5,1.0,0.5072558905016922,0.5205401204785687,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,6,64,19,0.6,0.9,0.20599556991442483,0.34231614102322294,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,7,64,19,0.5,1.0,0.20435510627441617,0.43447383843466447,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,8,64,19,0.5,1.0,0.27131368875249784,0.3992902918870948,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.3,9,64,19,0.5,1.0,0.4513335477968499,0.4791486773753393,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,0,64,32,0.5,0.75,0.3475887034411371,0.3416986360962244,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,1,64,32,0.5,0.85,0.26618803296786375,0.33216169948885654,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,2,64,32,0.775,0.9,0.2120531436187549,0.21263838804095253,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,3,64,32,0.5,0.95,0.2918102326602276,0.3055798278568641,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,4,64,32,0.5,0.7,0.3140962721416455,0.30182957701252594,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,5,64,32,0.625,1.0,0.20526144329757878,0.25379858319299375,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,6,64,32,0.5,0.95,0.38155764428110733,0.3829967904861039,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,7,64,32,0.6,0.95,0.20916559370296717,0.2086712805845959,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,8,64,32,0.775,0.95,0.20311132388429418,0.2106240084206667,,,
PhysionetMotorImagery,22,riemann_lr,channel_dropout,all_channels,5,0.5,9,64,32,0.625,0.8,0.20721586345276516,0.17148592854573144,,,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_core,1,0.0,0,3,0,0.45,0.5,0.25389280118250707,0.1931087914067901,"C3,Cz,C4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_core,2,0.0,0,3,0,0.7,0.8,0.22954223268485327,0.27211114115151364,"C3,Cz,C4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_core,3,0.0,0,3,0,0.4,0.55,0.2434782500057596,0.18005935969236256,"C3,Cz,C4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_core,4,0.0,0,3,0,0.6,0.85,0.22683559950157312,0.18358354209070762,"C3,Cz,C4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_core,5,0.0,0,3,0,0.525,0.44999999999999996,0.2624444618633042,0.16710382047046926,"C3,Cz,C4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_extended,1,0.0,0,9,0,0.7,0.5,0.2689193387232345,0.3657299366691796,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_extended,2,0.0,0,9,0,0.9,0.8500000000000001,0.2196101588494509,0.31705331251834873,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_extended,3,0.0,0,9,0,0.525,0.45,0.2537128520832469,0.06081298308902009,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_extended,4,0.0,0,9,0,0.575,0.7,0.23682049296331867,0.12754862766617076,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,22,riemann_lr,reduced_montage,motor_extended,5,0.0,0,9,0,0.425,0.30000000000000004,0.2691175827168056,0.11480567059049528,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,1,0.140625,0,64,9,0.9,1.0,0.1503905356093865,0.3691995597651738,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,1,0.046875,0,64,3,0.5,1.0,0.18372054634156057,0.2628852394435279,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,1,0.140625,0,64,9,0.5,1.0,0.21166379286598358,0.36693794802253965,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,2,0.140625,0,64,9,0.45,0.6,0.264921533064358,0.2087776086449929,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,2,0.046875,0,64,3,0.625,0.7000000000000001,0.25359036907297766,0.28302128270446864,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,2,0.140625,0,64,9,0.525,0.55,0.2648390271139258,0.24730947404601586,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,3,0.140625,0,64,9,0.5,1.0,0.2322341439605698,0.34425685290262265,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,3,0.046875,0,64,3,0.5,1.0,0.22230226758514526,0.41926057782501236,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,3,0.140625,0,64,9,0.6,1.0,0.196904914844611,0.3991859267505718,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,4,0.140625,0,64,9,0.875,1.0,0.13420598821767163,0.3541820851756634,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,4,0.046875,0,64,3,0.5,1.0,0.26587447266677133,0.43176789894609635,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,4,0.140625,0,64,9,0.5,1.0,0.2526613792853079,0.4333042989757576,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,5,0.140625,0,64,9,0.9,1.0,0.14561605942832445,0.3739390199662988,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,5,0.046875,0,64,3,0.5,1.0,0.2746883843465463,0.4337778504838665,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,22,riemann_lr,region_dropout,all_channels,5,0.140625,0,64,9,0.5,1.0,0.33611071534449477,0.41770655162114906,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,23,riemann_lr,clean,all_channels,1,0.0,0,64,0,0.45,0.45,0.29193202742908386,0.27868046679629843,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,0,64,6,0.5,0.3,0.32076240374325904,0.2958715870683765,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,1,64,6,0.55,0.3,0.3350962471703067,0.23804898631814125,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,2,64,6,0.65,0.45,0.2728204745180877,0.24586114727795055,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,3,64,6,0.35,0.4,0.33221193591358456,0.4602641691694793,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,4,64,6,0.25,0.35,0.33370883382075234,0.4388400001028824,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,5,64,6,0.4,0.35,0.3077774727033606,0.24274119258028318,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,6,64,6,0.45,0.3,0.32340360617721337,0.2204441276042095,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,7,64,6,0.5,0.39999999999999997,0.3507490220617094,0.39242270636127374,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,8,64,6,0.55,0.35,0.3035892002015868,0.2989856747178705,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.1,9,64,6,0.35,0.3,0.3296860299717565,0.3239865831201126,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,0,64,13,0.5,0.45,0.4044309188551353,0.4427983456969833,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,1,64,13,0.55,0.35,0.3314695990238167,0.47862484504204794,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,2,64,13,0.55,0.3,0.3197660877557634,0.34582750829275066,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,3,64,13,0.425,0.35,0.3250200875442528,0.3732110724601306,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,4,64,13,0.55,0.4,0.323164198675163,0.277594831841988,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,5,64,13,0.525,0.39999999999999997,0.29287014197503536,0.28877027536084315,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,6,64,13,0.35,0.35,0.3423748809821092,0.48376073782475615,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,7,64,13,0.375,0.35,0.394089969552027,0.4934824676955639,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,8,64,13,0.5,0.3,0.34794980904750905,0.44107169506589866,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.2,9,64,13,0.55,0.4,0.3133251973232607,0.2541239919486117,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,0,64,19,0.5,0.35,0.44679113506424667,0.4154915104868276,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,1,64,19,0.45,0.35,0.3387774002846633,0.541756090392977,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,2,64,19,0.25,0.35,0.33045550487050573,0.4355131336833851,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,3,64,19,0.425,0.35,0.3382055528406709,0.48659476180554473,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,4,64,19,0.25,0.3,0.3758782568772191,0.4601798100436975,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,5,64,19,0.375,0.39999999999999997,0.35818715239035837,0.4246768947000945,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,6,64,19,0.5,0.35,0.48456615447849555,0.47081824691413054,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,7,64,19,0.5,0.35,0.4722157627067042,0.4933771487491666,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,8,64,19,0.4,0.44999999999999996,0.30320951238680693,0.31851620396383273,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.3,9,64,19,0.5,0.35000000000000003,0.5345021439412496,0.5313085277260418,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.5,0,64,32,0.5,0.30000000000000004,0.5370896638205802,0.5349837379161075,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.5,1,64,32,0.5,0.2,0.4996962963130285,0.48370945281149275,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.5,2,64,32,0.5,0.39999999999999997,0.5209284676263064,0.5188069629025254,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.5,3,64,32,0.5,0.30000000000000004,0.5349279691538423,0.532934662745334,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.5,4,64,32,0.5,0.25,0.4501185557957299,0.4054036351928303,,,
PhysionetMotorImagery,23,riemann_lr,channel_dropout,all_channels,1,0.5,5,64,32,0.5,0.30000000000000004,0.48408713772486006,0.4653017571439856,,,
